DOB,DateMeasured,Age_days,Age_weeks,Population,Generation,Line,Mouse_ID,Sex,Environment,BodyWeight_g,TailLength_mm
4/19/19,5/21/19,32,4.571428571,NEW_YORK,N14,19x13,19x13_NY27,F,COLD,14.04,70.5
4/19/19,5/28/19,39,5.571428571,NEW_YORK,N14,19x13,19x13_NY27,F,COLD,16.33,71
4/19/19,7/6/19,78,11.14285714,NEW_YORK,N14,19x13,19x13_NY27,F,COLD,18.7,76.5
4/19/19,5/14/19,25,3.571428571,NEW_YORK,N14,19x13,19x13_NY28,M,RT,11.56,64.5
4/19/19,5/21/19,32,4.571428571,NEW_YORK,N14,19x13,19x13_NY28,M,RT,14.6,71
4/19/19,5/28/19,39,5.571428571,NEW_YORK,N14,19x13,19x13_NY28,M,RT,15,74
4/19/19,7/6/19,78,11.14285714,NEW_YORK,N14,19x13,19x13_NY28,M,RT,17.91,76
4/19/19,5/14/19,25,3.571428571,NEW_YORK,N14,19x13,19x13_NY29,F,RT,10.22,62
4/19/19,5/21/19,32,4.571428571,NEW_YORK,N14,19x13,19x13_NY29,F,RT,12.98,67
4/19/19,5/28/19,39,5.571428571,NEW_YORK,N14,19x13,19x13_NY29,F,RT,13.28,71
4/19/19,7/6/19,78,11.14285714,NEW_YORK,N14,19x13,19x13_NY29,F,RT,14.97,73.5
4/19/19,5/14/19,25,3.571428571,NEW_YORK,N14,19x13,19x13_NY31,F,RT,10.64,64
4/19/19,5/21/19,32,4.571428571,NEW_YORK,N14,19x13,19x13_NY31,F,RT,12.85,69.5
4/19/19,5/28/19,39,5.571428571,NEW_YORK,N14,19x13,19x13_NY31,F,RT,12.94,71.5
4/19/19,7/6/19,78,11.14285714,NEW_YORK,N14,19x13,19x13_NY31,F,RT,14.78,73
4/19/19,5/14/19,25,3.571428571,NEW_YORK,N14,19x13,19x13_NY30,M,RT,10.16,62
4/19/19,5/21/19,32,4.571428571,NEW_YORK,N14,19x13,19x13_NY30,M,RT,13.3,67
4/19/19,5/28/19,39,5.571428571,NEW_YORK,N14,19x13,19x13_NY30,M,RT,15.13,70
4/19/19,7/19/19,91,13,NEW_YORK,N14,19x13,19x13_NY30,M,RT,18.26,73
4/17/19,5/13/19,26,3.714285714,BRAZIL,N13,193x255,193x255_BZ35,F,RT,6.24,
4/17/19,5/21/19,34,4.857142857,BRAZIL,N13,193x255,193x255_BZ35,F,RT,8.13,
4/17/19,5/28/19,41,5.857142857,BRAZIL,N13,193x255,193x255_BZ35,F,RT,8.94,
4/17/19,7/17/19,91,13,BRAZIL,N13,193x255,193x255_BZ35,F,RT,11.37,
4/22/19,5/17/19,25,3.571428571,BRAZIL,N13,193x255,193x255_BZ36,M,RT,6.29,59.5
4/22/19,5/25/19,33,4.714285714,BRAZIL,N13,193x255,193x255_BZ36,M,RT,8.61,66
4/22/19,7/17/19,86,12.28571429,BRAZIL,N13,193x255,193x255_BZ36,M,RT,11.8,79.5
4/22/19,5/17/19,25,3.571428571,BRAZIL,N13,193x255,193x255_BZ41,F,COLD,5.57,56.5
4/22/19,5/25/19,33,4.714285714,BRAZIL,N13,193x255,193x255_BZ41,F,COLD,7.62,60
4/22/19,7/17/19,86,12.28571429,BRAZIL,N13,193x255,193x255_BZ41,F,COLD,11.74,71
4/22/19,5/17/19,25,3.571428571,BRAZIL,N13,193x255,193x255_BZ43,F,RT,6.26,60.5
4/22/19,5/25/19,33,4.714285714,BRAZIL,N13,193x255,193x255_BZ43,F,RT,8.81,65
4/22/19,7/17/19,86,12.28571429,BRAZIL,N13,193x255,193x255_BZ43,F,RT,11.23,78
4/22/19,5/17/19,25,3.571428571,BRAZIL,N13,193x255,193x255_BZ34,M,RT,6.14,60.5
4/22/19,5/25/19,33,4.714285714,BRAZIL,N13,193x255,193x255_BZ34,M,RT,9.39,66
4/22/19,7/7/19,76,10.85714286,BRAZIL,N13,193x255,193x255_BZ34,M,RT,13.89,80
4/22/19,5/17/19,25,3.571428571,BRAZIL,N13,193x255,193x255_BZ38,M,COLD,6.04,61
4/22/19,5/25/19,33,4.714285714,BRAZIL,N13,193x255,193x255_BZ38,M,COLD,8.35,62
4/22/19,7/7/19,76,10.85714286,BRAZIL,N13,193x255,193x255_BZ38,M,COLD,13.59,72
4/28/19,5/23/19,25,3.571428571,NEW_YORK,N12,19x13,19x13_NY32,M,COLD,9.63,60.5
4/28/19,5/30/19,32,4.571428571,NEW_YORK,N12,19x13,19x13_NY32,M,COLD,13.56,67
4/28/19,6/12/19,45,6.428571429,NEW_YORK,N12,19x13,19x13_NY32,M,COLD,17.52,
4/28/19,7/19/19,82,11.71428571,NEW_YORK,N12,19x13,19x13_NY32,M,COLD,17.44,73
4/28/19,5/23/19,25,3.571428571,NEW_YORK,N12,19x13,19x13_NY33,F,RT,10.62,61
4/28/19,5/30/19,32,4.571428571,NEW_YORK,N12,19x13,19x13_NY33,F,RT,12.61,65
4/28/19,6/12/19,45,6.428571429,NEW_YORK,N12,19x13,19x13_NY33,F,RT,14.24,
4/28/19,7/19/19,82,11.71428571,NEW_YORK,N12,19x13,19x13_NY33,F,RT,17.23,72
4/28/19,5/23/19,25,3.571428571,NEW_YORK,N12,19x13,19x13_NY34,M,RT,9.22,58
4/28/19,5/30/19,32,4.571428571,NEW_YORK,N12,19x13,19x13_NY34,M,RT,11.1,64
4/28/19,6/12/19,45,6.428571429,NEW_YORK,N12,19x13,19x13_NY34,M,RT,12.63,
4/28/19,7/19/19,82,11.71428571,NEW_YORK,N12,19x13,19x13_NY34,M,RT,16.31,72
9/22/18,10/14/18,22,3.142857143,F1_HYBRID,F1,19x13X193x255,NYBZ1,F,COLD,10.13,69
9/22/18,10/17/18,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ1,F,COLD,10.18,71.5
9/22/18,10/24/18,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ1,F,COLD,11.79,73.5
9/22/18,10/31/18,39,5.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ1,F,COLD,13.09,76.5
9/22/18,11/7/18,46,6.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ1,F,COLD,14.01,78.5
9/22/18,11/14/18,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ1,F,COLD,14.83,79.5
9/22/18,11/21/18,60,8.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ1,F,COLD,15.41,79.5
9/22/18,11/28/18,67,9.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ1,F,COLD,15.22,81
9/22/18,10/14/18,22,3.142857143,F1_HYBRID,F1,19x13X193x255,NYBZ2,M,RT,10.11,70
9/22/18,10/17/18,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ2,M,RT,10.46,72.5
9/22/18,10/24/18,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ2,M,RT,13.16,76.5
9/22/18,10/31/18,39,5.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ2,M,RT,15.25,81
9/22/18,11/7/18,46,6.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ2,M,RT,17.05,83.5
9/22/18,11/14/18,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ2,M,RT,17.77,81
9/22/18,11/21/18,60,8.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ2,M,RT,18.13,82
9/22/18,11/28/18,67,9.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ2,M,RT,18.68,87.5
9/22/18,10/14/18,22,3.142857143,F1_HYBRID,F1,19x13X193x255,NYBZ3,F,RT,9.72,69
9/22/18,10/17/18,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ3,F,RT,9.76,69.5
9/22/18,10/24/18,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ3,F,RT,11.4,72.5
9/22/18,10/31/18,39,5.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ3,F,RT,12.53,75.5
9/22/18,11/7/18,46,6.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ3,F,RT,13.18,77.5
9/22/18,11/14/18,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ3,F,RT,13.37,79.5
9/22/18,11/21/18,60,8.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ3,F,RT,13.79,79.5
9/22/18,11/28/18,67,9.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ3,F,RT,13.96,81
9/22/18,10/14/18,22,3.142857143,F1_HYBRID,F1,19x13X193x255,NYBZ5,F,COLD,9.73,68
9/22/18,10/17/18,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ5,F,COLD,9.14,70
9/22/18,10/24/18,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ5,F,COLD,10.86,74
9/22/18,10/31/18,39,5.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ5,F,COLD,11.97,74.5
9/22/18,11/7/18,46,6.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ5,F,COLD,12.67,76.5
9/22/18,11/14/18,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ5,F,COLD,13.8,77
9/22/18,11/21/18,60,8.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ5,F,COLD,13.76,78
9/22/18,11/28/18,67,9.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ5,F,COLD,13.58,80.5
10/22/18,11/12/18,21,3,F1_HYBRID,F1,19x13X193x255,NYBZ4,M,COLD,7.86,61
10/22/18,11/16/18,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ4,M,COLD,9.1,64.5
10/22/18,11/24/18,33,4.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ4,M,COLD,12.55,70.5
10/22/18,12/2/18,41,5.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ4,M,COLD,14.68,75.5
10/22/18,12/16/18,55,7.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ4,M,COLD,16.59,79.5
10/22/18,12/29/18,68,9.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ4,M,COLD,17.6,80.5
10/22/18,1/12/19,82,11.71428571,F1_HYBRID,F1,19x13X193x255,NYBZ4,M,COLD,18.34,82
10/22/18,11/12/18,21,3,F1_HYBRID,F1,19x13X193x255,NYBZ6,M,RT,8.04,64
10/22/18,11/16/18,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ6,M,RT,9.42,67
10/22/18,11/24/18,33,4.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ6,M,RT,11.85,71
10/22/18,12/2/18,41,5.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ6,M,RT,13.18,76.5
10/22/18,12/16/18,55,7.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ6,M,RT,15.45,80.5
10/22/18,12/29/18,68,9.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ6,M,RT,15.6,82.5
10/22/18,1/12/19,,,F1_HYBRID,F1,19x13X193x255,NYBZ6,M,RT,16.47,82.5
10/22/18,11/12/18,21,3,F1_HYBRID,F1,19x13X193x255,NYBZ8,M,COLD,8.39,64.5
10/22/18,11/16/18,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ8,M,COLD,10.19,69
10/22/18,11/24/18,33,4.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ8,M,COLD,14.9,75.5
10/22/18,12/2/18,41,5.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ8,M,COLD,16.86,79
10/22/18,12/16/18,55,7.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ8,M,COLD,18.39,82.5
10/22/18,12/29/18,68,9.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ8,M,COLD,18.41,84
10/22/18,1/12/19,82,11.71428571,F1_HYBRID,F1,19x13X193x255,NYBZ8,M,COLD,18.53,84.5
10/22/18,11/12/18,21,3,F1_HYBRID,F1,19x13X193x255,NYBZ10,M,RT,8.04,62
10/22/18,11/16/18,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ10,M,RT,9.08,65
10/22/18,11/24/18,33,4.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ10,M,RT,11.48,70.5
10/22/18,12/2/18,41,5.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ10,M,RT,12.86,74.5
10/22/18,12/16/18,55,7.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ10,M,RT,15.71,80.5
10/22/18,12/29/18,68,9.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ10,M,RT,15.72,82
10/22/18,1/12/19,82,11.71428571,F1_HYBRID,F1,19x13X193x255,NYBZ10,M,RT,17.61,83
10/22/18,11/12/18,21,3,F1_HYBRID,F1,19x13X193x255,NYBZ12,M,COLD,7.9,63
10/22/18,11/16/18,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ12,M,COLD,9.34,68
10/22/18,11/24/18,33,4.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ12,M,COLD,12.13,71.5
10/22/18,12/2/18,41,5.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ12,M,COLD,14.6,75.5
10/22/18,12/16/18,55,7.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ12,M,COLD,16.5,80
10/22/18,12/29/18,68,9.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ12,M,COLD,17.42,82.5
10/22/18,1/12/19,82,11.71428571,F1_HYBRID,F1,19x13X193x255,NYBZ12,M,COLD,18.13,85
10/22/18,11/12/18,21,3,F1_HYBRID,F1,19x13X193x255,NYBZ14,M,COLD,8.25,62.5
10/22/18,11/16/18,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ14,M,COLD,9.77,67.5
10/22/18,11/24/18,33,4.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ14,M,COLD,13.4,69.5
10/22/18,12/2/18,41,5.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ14,M,COLD,14.9,73.5
10/22/18,12/16/18,55,7.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ14,M,COLD,17.66,78
10/22/18,12/29/18,68,9.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ14,M,COLD,17.98,80.5
10/22/18,1/12/19,82,11.71428571,F1_HYBRID,F1,19x13X193x255,NYBZ14,M,COLD,18.77,81.5
10/22/18,11/12/18,21,3,F1_HYBRID,F1,19x13X193x255,NYBZ16,M,RT,8.14,63.5
10/22/18,11/16/18,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ16,M,RT,9.7,68
10/22/18,11/24/18,33,4.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ16,M,RT,12.82,75
10/22/18,12/2/18,41,5.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ16,M,RT,14.66,80.5
10/22/18,12/16/18,55,7.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ16,M,RT,16.11,84
10/22/18,12/29/18,68,9.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ16,M,RT,17.11,85.5
10/22/18,1/12/19,82,11.71428571,F1_HYBRID,F1,19x13X193x255,NYBZ16,M,RT,18.55,87
11/14/18,12/5/18,21,3,F1_HYBRID,F1,19x13X193x255,NYBZ7,F,RT,9.05,63.5
11/14/18,12/10/18,26,3.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ7,F,RT,10.6,67
11/14/18,12/16/18,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ7,F,RT,11.06,70
11/14/18,12/31/18,47,6.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ7,F,RT,12.1,76
11/14/18,1/12/19,59,8.428571429,F1_HYBRID,F1,19x13X193x255,NYBZ7,F,RT,12.51,78
11/14/18,1/21/19,68,9.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ7,F,RT,12.92,79
11/14/18,12/5/18,21,3,F1_HYBRID,F1,19x13X193x255,NYBZ9,F,COLD,9.27,64
11/14/18,12/10/18,26,3.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ9,F,COLD,10.95,68.5
11/14/18,12/16/18,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ9,F,COLD,12.38,71
11/14/18,12/31/18,47,6.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ9,F,COLD,14.48,76
11/14/18,1/12/19,59,8.428571429,F1_HYBRID,F1,19x13X193x255,NYBZ9,F,COLD,15.46,77.5
11/14/18,1/21/19,68,9.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ9,F,COLD,15.73,78.5
11/14/18,12/5/18,21,3,F1_HYBRID,F1,19x13X193x255,NYBZ18,M,COLD,9.33,63
11/14/18,12/10/18,26,3.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ18,M,COLD,11.64,68.5
11/14/18,12/16/18,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ18,M,COLD,12.95,72
11/14/18,12/31/18,47,6.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ18,M,COLD,15.61,77
11/14/18,1/12/19,59,8.428571429,F1_HYBRID,F1,19x13X193x255,NYBZ18,M,COLD,17.41,80.5
11/14/18,1/21/19,68,9.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ18,M,COLD,18.06,81.5
11/14/18,12/5/18,21,3,F1_HYBRID,F1,19x13X193x255,NYBZ20,M,RT,9.5,64
11/14/18,12/10/18,26,3.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ20,M,RT,11.46,69.5
11/14/18,12/16/18,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ20,M,RT,12.85,73.5
11/14/18,12/31/18,47,6.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ20,M,RT,15.25,81
11/14/18,1/12/19,59,8.428571429,F1_HYBRID,F1,19x13X193x255,NYBZ20,M,RT,15.93,82
11/14/18,1/21/19,68,9.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ20,M,RT,15.94,82
1/11/19,2/2/19,22,3.142857143,F1_HYBRID,F1,19x13X193x255,NYBZ11,F,RT,9.27,
1/11/19,2/5/19,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ11,F,RT,9.4,66
1/11/19,2/19/19,39,5.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ11,F,RT,12.59,75
1/11/19,2/28/19,48,6.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ11,F,RT,13.73,79
1/11/19,3/5/19,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ11,F,RT,13.62,79
1/11/19,3/14/19,62,8.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ11,F,RT,13.71,82.5
1/11/19,2/2/19,22,3.142857143,F1_HYBRID,F1,19x13X193x255,NYBZ22,M,RT,10.28,
1/11/19,2/5/19,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ22,M,RT,10.68,68
1/11/19,2/19/19,39,5.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ22,M,RT,16.94,78
1/11/19,2/28/19,48,6.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ22,M,RT,18.2,81.5
1/11/19,3/5/19,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ22,M,RT,18.13,83
1/11/19,3/14/19,62,8.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ22,M,RT,18.61,85.5
2/1/19,2/27/19,26,3.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ13,F,COLD,8.4,62
2/1/19,3/5/19,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ13,F,COLD,9.57,66.5
2/1/19,3/14/19,41,5.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ13,F,COLD,10.47,69
2/1/19,3/26/19,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ13,F,COLD,11.06,71.5
2/1/19,4/2/19,60,8.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ13,F,COLD,12.27,73
2/1/19,2/27/19,26,3.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ15,F,COLD,9.51,64.5
2/1/19,3/5/19,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ15,F,COLD,10.62,68
2/1/19,3/14/19,41,5.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ15,F,COLD,12.03,71.5
2/1/19,3/26/19,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ15,F,COLD,12.38,74.5
2/1/19,4/2/19,60,8.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ15,F,COLD,13.35,75
2/1/19,2/27/19,26,3.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ24,M,COLD,9.31,68
2/1/19,3/5/19,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ24,M,COLD,12.09,69
2/1/19,3/14/19,41,5.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ24,M,COLD,15.22,75
2/1/19,3/26/19,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ24,M,COLD,14.85,78.5
2/1/19,4/2/19,60,8.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ24,M,COLD,16.26,79
2/1/19,2/27/19,26,3.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ26,M,COLD,9.4,66.5
2/1/19,3/5/19,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ26,M,COLD,11.46,67.5
2/1/19,3/14/19,41,5.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ26,M,COLD,14.55,71.5
2/1/19,3/26/19,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ26,M,COLD,13.64,75.5
2/1/19,4/2/19,60,8.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ26,M,COLD,15.43,77
2/1/19,2/27/19,26,3.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ28,M,RT,9.29,65
2/1/19,3/5/19,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ28,M,RT,11.36,71.5
2/1/19,3/14/19,41,5.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ28,M,RT,12.73,76
2/1/19,3/26/19,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ28,M,RT,14.29,80.5
2/1/19,4/2/19,60,8.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ28,M,RT,14.33,80.5
2/1/19,2/27/19,26,3.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ30,M,RT,9.39,65
2/1/19,3/5/19,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ30,M,RT,11.33,70.5
2/1/19,3/14/19,41,5.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ30,M,RT,13.16,75
2/1/19,3/26/19,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ30,M,RT,15.07,80.5
2/1/19,4/2/19,60,8.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ30,M,RT,15.54,81.5
2/24/19,3/21/19,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ17,F,COLD,8.95,61.5
2/24/19,4/5/19,40,5.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ17,F,COLD,13.6,70.5
2/24/19,4/18/19,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ17,F,COLD,12.42,73.5
2/24/19,3/21/19,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ19,F,RT,9.13,54
2/24/19,4/5/19,40,5.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ19,F,RT,13.93,73.5
2/24/19,4/18/19,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ19,F,RT,14.56,77
2/24/19,3/21/19,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ21,F,RT,8.36,61
2/24/19,4/5/19,40,5.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ21,F,RT,11.9,71
2/24/19,4/18/19,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ21,F,RT,12.42,75.5
2/24/19,3/21/19,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ32,M,RT,9.11,61.5
2/24/19,4/5/19,40,5.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ32,M,RT,16.01,73.5
2/24/19,4/18/19,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ32,M,RT,16.48,78
2/24/19,3/21/19,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ34,M,COLD,9.78,63
2/24/19,4/5/19,40,5.714285714,F1_HYBRID,F1,19x13X193x255,NYBZ34,M,COLD,17.52,73.5
2/24/19,4/18/19,53,7.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ34,M,COLD,17.51,78.5
4/9/19,5/4/19,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ23,F,COLD,9.88,61
4/9/19,5/13/19,34,4.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ23,F,COLD,12.15,67
4/9/19,5/18/19,39,5.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ23,F,COLD,13.43,70
4/9/19,5/25/19,46,6.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ23,F,COLD,14.5,71.5
4/9/19,5/4/19,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ25,F,COLD,9.64,65
4/9/19,5/13/19,34,4.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ25,F,COLD,12.26,69.5
4/9/19,5/18/19,39,5.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ25,F,COLD,12.66,72
4/9/19,5/25/19,46,6.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ25,F,COLD,14.02,74
4/9/19,5/4/19,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ27,F,RT,10.46,62.5
4/9/19,5/13/19,34,4.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ27,F,RT,11.71,68.5
4/9/19,5/18/19,39,5.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ27,F,RT,11.14,72.5
4/9/19,5/25/19,46,6.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ27,F,RT,12.23,73.5
4/9/19,5/4/19,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ36,M,RT,10.98,66
4/9/19,5/13/19,34,4.857142857,F1_HYBRID,F1,19x13X193x255,NYBZ36,M,RT,13.26,74
4/9/19,5/18/19,39,5.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ36,M,RT,14.16,75
4/9/19,5/25/19,46,6.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ36,M,RT,13.92,78